Genera,sample-15,sample-23,sample-10,sample-5,sample-85,sample-6,sample-81,sample-3,sample-86,sample-80,sample-84,sample-25,sample-87,sample-13,sample-1,sample-16,sample-9,sample-26,sample-11,sample-91,sample-82,sample-4,sample-7,sample-12,sample-21,sample-18,sample-27,sample-20,sample-32,sample-22,sample-14,avg_count
Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Cellulosilyticum,24.5566166439291,60.2662929222145,53.20813771518,67.4264007597342,21.4120370370371,44.5434298440981,8.12064965197216,20.3252032520325,14.8902821316615,28.4810126582279,13.953488372093,29.1120815138282,30.4806565064478,65.6660412757974,27.3785078713211,98.1516889738688,90.5263157894738,46.1215932914047,51.7902813299233,43.8184663536777,16.1834120026972,40.6753645433615,125.456760048721,38.6206896551725,58.0092287409361,40.0320256204965,26.6429840142097,25.8397932816538,34.1655716162944,40.5063291139241,12.3076923076923,41.8925495109381
Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnospiraceae NK3A20 group,165.075034106412,117.028731604765,202.660406885759,103.513770180437,107.060185185185,57.9064587973275,39.4431554524362,74.7967479674796,40.7523510971787,101.26582278481,89.3023255813955,243.085880640466,99.0621336459555,420.262664165103,91.7180013689255,82.2179732313574,149.473684210526,211.041229909154,177.749360613811,136.150234741784,74.8482805124748,100.537221795856,330.085261875762,153.793103448276,143.045484508899,120.896717373899,90.5861456483126,77.5193798449613,207.621550591327,51.8987341772152,24.6153846153846,131.77462634073
Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnospiraceae NK4A136 group,25.9208731241474,44.1485634197618,24.2566510172144,49.8575498575499,17.3611111111111,21.1581291759466,10.4408352668214,24.390243902439,8.62068965517242,6.32911392405064,37.2093023255815,40.7569141193595,16.4126611957796,18.7617260787993,40.3832991101985,17.208413001912,8.42105263157896,34.9406009783368,16.6240409207161,15.6494522691706,6.06877950101147,13.8142747505756,7.30816077953716,39.3103448275863,28.345418589321,50.4403522818256,12.4333925399645,12.9198966408269,36.7936925098555,22.7848101265823,18.4615384615385,23.4687704546539
Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Marvinbryantia,10.9140518417462,18.9208128941836,24.2566510172144,19.94301994302,8.10185185185185,3.34075723830735,3.48027842227378,18.6991869918699,3.91849529780565,3.16455696202533,4.65116279069768,8.73362445414847,6.44783118405627,30.0187617260788,17.7960301163587,12.1096239643085,12.6315789473684,22.3619846261356,6.39386189258312,7.8247261345853,7.4173971679029,6.90713737528779,14.6163215590743,12.4137931034483,11.865524060646,13.6108887109688,23.0905861456483,9.04392764857882,14.4546649145861,6.32911392405064,33.8461538461539,12.8162695726763
Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Roseburia,12.2783083219645,16.1177295024527,20.3442879499218,20.4178537511871,11.5740740740741,10.0222717149221,3.48027842227378,7.31707317073171,7.83699059561129,7.38396624472574,15.8139534883721,5.82241630276565,4.1031652989449,1.87617260787993,30.1163586584531,7.0108349267049,2.10526315789474,12.5786163522013,11.5089514066496,43.8184663536776,10.1146325016858,15.3491941673063,10.9622411693057,17.2413793103448,13.18391562294,16.0128102481986,17.7619893428064,1.29198966408269,26.2812089356111,15.1898734177215,3.07692307692308,12.8384899922043
Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; uncultured,85.9481582537518,88.2971268395236,124.413145539906,142.92497625831,37.6157407407408,74.6102449888642,17.4013921113689,75.6097560975609,18.8087774294671,21.0970464135021,45.5813953488373,77.1470160116449,31.6529894490036,35.6472795497187,86.2422997946612,67.5589547482473,14.7368421052632,104.122990915444,40.920716112532,50.0782472613459,41.1328388401889,75.9785111281657,53.5931790499391,126.206896551724,102.175346077785,106.48518815052,56.8383658969806,72.3514211886305,131.406044678055,55.6962025316455,33.8461538461539,67.6169433519188
Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Intestinibacter,533.424283765348,645.409950946041,535.993740219093,442.545109211776,328.125,311.804008908686,151.972157772622,334.959349593496,152.037617554859,329.113924050633,133.023255813954,655.021834061136,301.875732708089,1834.89681050657,462.012320328542,691.523263224985,789.473684210527,558.350803633823,757.6726342711,284.820031298905,110.586648685098,440.521872601689,969.549330085263,357.931034482759,498.352010547133,413.130504403523,140.319715808171,360.46511627907,375.821287779238,250.632911392405,187.692307692308,462.550266188285
Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Romboutsia,1246.2482946794,1527.68044849334,1314.55399061033,1095.91642924976,765.046296296297,861.915367483297,359.628770301624,750.406504065041,331.504702194357,679.324894514768,380.46511627907,1545.85152838428,706.330597889801,3964.35272045029,1019.84941820671,1631.61249203314,1947.36842105263,1290.70580013976,1854.21994884911,676.056338028169,337.828725556305,966.999232540292,2226.55298416566,855.862068965518,1205.00988793672,1104.8839071257,289.520426287744,909.560723514213,876.478318002629,691.139240506329,341.538461538462,1088.85200178519
Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Terrisporobacter,20.4638472032742,37.8416257883672,24.2566510172144,34.1880341880343,23.7268518518518,18.9309576837417,3.48027842227378,15.4471544715447,7.05329153605016,24.2616033755275,10.2325581395349,26.2008733624454,21.1019929660024,71.2945590994372,29.4318959616701,35.691523263225,48.421052631579,34.2417889587701,51.150895140665,40.6885758998435,2.02292650033715,23.7912509593246,30.4506699147381,18.6206896551725,29.663810151615,24.8198558847078,1.77619893428064,15.5038759689923,18.3968462549277,10.126582278481,15.3846153846154,24.7955913822014
Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcaceae NK4A214 group,92.087312414734,65.8724597056762,89.9843505477308,60.3038936372271,27.7777777777778,33.4075723830736,20.8816705336427,48.780487804878,7.83699059561129,12.6582278481013,27.9069767441861,90.2474526928676,29.3083235638922,56.2851782363978,97.8781656399726,62.4601657106437,16.8421052631579,54.5073375262055,36.4450127877238,107.981220657277,20.2292650033716,62.9316960859555,46.285018270402,84.8275862068966,63.2827949901121,102.481985588471,28.4191829484903,37.467700258398,143.23258869908,26.5822784810126,92.3076923076925,56.3709829326019
Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcaceae UCG-005,815.825375170532,920.812894183602,1115.80594679186,1199.4301994302,339.120370370371,445.434298440981,242.45939675174,578.861788617887,153.605015673981,186.708860759494,265.116279069768,596.79767103348,386.283704572098,228.893058161351,1174.53798767967,844.486934353092,138.947368421053,929.41998602376,408.567774936062,838.810641627544,268.374915711396,883.346124328473,272.838002436054,1308.96551724138,949.241924851681,1421.13690952762,246.891651865009,653.74677002584,1201.05124835742,502.531645569621,544.615384615386,647.182762793497
Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcaceae UCG-009,51.8417462482947,63.7701471618782,61.8153364632239,68.8509021842356,31.25,25.6124721603564,13.9211136890952,56.0975609756097,10.1880877742947,24.2616033755275,32.5581395348838,26.2008733624454,22.8604923798359,11.2570356472796,54.0725530458591,81.5806246016572,10.5263157894737,65.6883298392732,33.8874680306905,148.669796557121,18.8806473364801,69.8388334612434,13.3982947624848,102.068965517241,90.9690177982861,96.8775020016014,28.4191829484902,60.7235142118864,118.26544021025,45.5696202531646,3.07692307692308,49.7741464644867
Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcaceae UCG-010,530.013642564803,676.243868255081,740.219092331769,1038.46153846154,174.189814814815,222.71714922049,124.129930394432,273.983739837398,71.3166144200628,181.434599156118,259.53488372093,360.989810771471,252.051582649473,52.532833020638,1152.63518138262,506.692160611855,44.2105263157895,647.798742138365,214.194373401535,483.568075117371,198.921105866487,580.199539524175,76.7356881851402,960.689655172414,560.31641397495,1187.34987990392,245.115452930728,479.328165374677,1074.90144546649,367.088607594937,313.846153846154,453.271298916988
Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcaceae UCG-013,81.1732605729877,201.822004204625,153.364632237872,182.336182336182,83.3333333333334,75.7238307349666,46.4037122969838,63.4146341463415,23.5109717868339,40.0843881856541,99.5348837209303,100.436681222708,65.6506447831185,76.923076923077,183.436002737851,146.590184831103,29.4736842105264,217.330538085255,52.4296675191816,117.370892018779,62.0364126770061,178.818112049118,36.5408038976858,154.48275862069,201.054713249835,168.134507606085,95.9147424511547,140.826873385013,206.307490144547,101.26582278481,258.461538461539,117.554418748897
Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcaceae UCG-014,144.611186903138,151.366503153469,187.010954616589,109.211775878443,61.3425925925926,70.1559020044544,40.6032482598608,93.4959349593496,10.1880877742947,54.8523206751055,54.8837209302326,117.903930131004,59.2028135990622,142.589118198874,180.698151950719,152.326322498407,6.31578947368422,200.559049615653,80.5626598465473,93.8967136150236,51.2474713418746,156.561780506524,87.697929354446,215.172413793104,195.781147000659,275.420336269016,193.60568383659,136.950904392765,157.687253613666,106.329113924051,107.692307692308,119.223326400049
Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus 1,12.9604365620737,23.8262088297127,33.6463223787168,47.9582146248813,12.1527777777778,21.1581291759466,9.28074245939675,18.6991869918699,2.35109717868339,10.5485232067511,19.5348837209303,34.9344978165939,14.6541617819461,3.75234521575985,36.2765229295004,16.5710643722116,8.42105263157896,45.4227812718379,16.6240409207161,40.6885758998436,7.41739716790289,23.0237912509593,14.6163215590743,46.896551724138,33.618984838497,36.8294635708567,15.9857904085258,10.3359173126615,28.9093298291722,11.3924050632911,166.153846153846,26.601334342763
Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus 2,175.306957708049,185.00350385424,236.306729264476,221.272554605888,90.2777777777778,84.6325167037863,69.6055684454757,174.79674796748,48.58934169279,62.2362869198313,73.4883720930233,245.997088791849,107.268464243845,339.587242026267,193.018480492813,246.653919694073,101.052631578947,205.450733752621,162.404092071611,118.935837245697,66.7565745111262,278.587874136608,352.009744214373,200,302.570863546473,212.169735788631,63.9431616341031,192.506459948321,314.060446780552,88.6075949367089,12.3076923076923,168.561451443069
Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; [Eubacterium] coprostanoligenes group,270.804911323329,252.277505255782,316.901408450704,307.217473884141,141.782407407407,165.924276169265,100.92807424594,147.154471544715,52.5078369905957,87.5527426160339,218.604651162791,209.606986899564,120.750293083236,76.923076923077,311.430527036277,236.456341618866,63.1578947368422,316.561844863732,164.961636828644,292.64475743349,88.334457181389,228.702993092863,132.764920828258,389.655172413793,268.951878707976,308.246597277823,168.738898756661,206.71834625323,386.333771353482,162.025316455696,67.6923076923077,202.010121886707
Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; uncultured,114.597544338336,94.604064470918,107.981220657277,132.003798670465,52.0833333333334,52.3385300668152,25.5220417633411,61.7886178861789,10.9717868338558,33.7552742616034,63.2558139534884,58.2241630276565,45.7209847596718,24.3902439024391,173.169062286106,82.2179732313576,37.8947368421053,99.9301187980433,47.9539641943734,115.805946791862,33.0411328388402,77.5134305448964,28.0146163215591,144.827586206897,83.7178642056691,144.915932746197,60.3907637655419,94.3152454780363,185.282522996058,46.8354430379747,15.3846153846154,75.7563991482423
Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Turicibacter,336.289222373806,491.941135248774,428.794992175274,413.105413105413,321.759259259259,222.71714922049,106.728538283063,277.235772357723,156.739811912225,224.683544303798,280,499.272197962155,298.358733880422,1020.63789868668,336.071184120466,422.562141491396,551.578947368422,438.853948287911,718.030690537084,281.690140845071,132.838840188806,249.424405218726,978.07551766139,242.068965517241,289.386947923533,392.313851080865,168.738898756661,217.054263565891,278.580814717477,132.911392405064,116.923076923077,355.657022431554
Firmicutes; Negativicutes; Selenomonadales; Acidaminococcaceae; Phascolarctobacterium,30.0136425648022,9.81079187105816,18.7793427230047,25.1661918328585,6.36574074074074,4.4543429844098,11.6009280742459,4.87804878048781,8.62068965517242,5.27426160337553,15.8139534883721,13.1004366812227,12.3094958968347,9.38086303939964,26.0095824777549,10.8349267049076,2.10526315789474,33.5429769392034,3.19693094629156,20.3442879499217,8.76601483479434,8.44205679201842,1.21802679658953,48.2758620689656,6.59195781147001,12.0096076861489,5.32859680284192,7.75193798449613,38.107752956636,2.53164556962025,12.3076923076923,13.6430274104269
Patescibacteria; Saccharimonadia; Saccharimonadales; Saccharimonadaceae; Candidatus Saccharimonas,94.8158253751705,106.517168885774,113.458528951487,71.6999050332384,52.662037037037,25.6124721603564,9.28074245939674,62.6016260162602,6.26959247648903,34.8101265822785,49.3023255813954,62.5909752547308,65.6506447831184,161.350844277674,125.256673511294,43.3397068196303,35.7894736842105,116.701607267645,70.9718670076727,7.8247261345853,24.2751180040458,86.7229470452802,204.628501827041,146.206896551724,69.8747528015821,182.546036829464,87.0337477797513,68.4754521963825,93.2982917214192,50.6329113924051,21.5384615384616,75.8625802253871
Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas,53.8881309686222,89.6986685353889,39.906103286385,72.6495726495727,179.976851851852,94.6547884187083,87.0069605568446,58.5365853658537,120.689655172414,198.31223628692,51.1627906976745,112.081513828239,126.025791324736,28.1425891181989,44.4900752908967,84.7673677501593,54.7368421052633,59.3990216631727,156.649616368287,79.8122065727701,43.155765340526,40.6753645433615,35.3227771010963,9.65517241379311,65.2603823335531,7.20576461168936,3.55239786856128,42.6356589147287,34.1655716162944,59.493670886076,3.07692307692308,68.9286069844697
Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter,163.710777626194,63.7701471618781,105.633802816901,88.3190883190884,192.708333333333,46.770601336303,66.1252900232018,136.585365853659,40.7523510971787,84.3881856540086,50.2325581395349,45.1237263464337,255.56858147714,31.8949343339588,46.5434633812458,18.4831102613129,35.7894736842106,434.66107617051,32.6086956521739,65.7276995305165,403.910991233985,19.9539524174981,81.6077953714982,11.0344827586207,34.937376400791,7.20576461168935,17.7619893428064,23.2558139534884,24.9671484888305,39.2405063291139,9.23076923076924,86.4033500754153
Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,6.8212824010914,38.5423966363,10.1721439749609,22.7920227920228,61.9212962962963,33.4075723830736,53.3642691415313,34.1463414634146,45.4545454545455,33.7552742616034,25.1162790697675,23.2896652110626,42.7901524032826,1.87617260787993,10.2669404517454,3.18674314850223,8.42105263157896,16.0726764500349,7.67263427109974,56.3380281690141,36.4126770060688,6.90713737528779,6.09013398294764,8.27586206896552,23.731048121292,1.60128102481986,3.55239786856128,11.6279069767442,7.88436268068331,7.59493670886076,9.23076923076924,21.2360000730261
Synergistetes; Synergistia; Synergistales; Synergistaceae; Fretibacterium,19.781718963165,21.7238962859145,30.5164319248826,11.3960113960114,5.78703703703704,7.79510022271715,1.16009280742459,4.06504065040651,10.1880877742947,1.05485232067511,3.72093023255815,24.745269286754,6.44783118405627,35.6472795497186,15.0581793292265,12.1096239643085,18.9473684210527,22.3619846261356,17.9028132992327,14.0845070422535,7.4173971679029,12.279355333845,49.9390986601706,36.5517241379311,9.88793671720501,17.6140912730184,3.55239786856128,10.3359173126615,23.65308804205,8.86075949367089,3.07692307692308,15.0858950129602
Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae; Akkermansia,61.3915416098227,48.3531885073581,43.8184663536776,54.1310541310542,29.5138888888889,14.4766146993319,40.6032482598607,12.1951219512195,7.83699059561129,75.9493670886076,28.8372093023256,30.5676855895197,75.6154747948418,35.6472795497186,65.0239561943874,58.6360739324411,35.7894736842106,34.2417889587701,14.0664961636829,15.6494522691706,60.013486176669,49.1174213353799,13.3982947624848,100.689655172414,32.300593276203,136.909527622098,39.0763765541741,16.795865633075,43.3639947437582,7.59493670886077,307.692307692308,51.2676397484492
